"asv_name","percent_match","kingdom","phylum","class","order","family","genus","species"
"ASV2972_count_20",96.122,"Metazoa","Tardigrada","Heterotardigrada","Echiniscoidea","Echiniscidae","Echiniscus",NA
"ASV3064_count_19",89.777,NA,"Oomycota","Peronosporomycetes",NA,NA,NA,NA
"ASV3053_count_19",86.4395,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3033_count_19",85.401,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3015_count_19",87.264,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV2986_count_19",85.158,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3005_count_19",90.686,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV2891_count_20",88.67,NA,"Tubulinea",NA,NA,NA,NA,NA
"ASV2887_count_20",91.358,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales",NA,NA,NA
"ASV3016_count_19",91.022,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV2949_count_20",87.013,"Pseudomonadati","Acidobacteriota",NA,NA,NA,NA,NA
"ASV2901_count_20",85.227,"Fungi",NA,NA,NA,NA,NA,NA
"ASV3012_count_19",87.683,NA,"Evosea",NA,NA,NA,NA,NA
"ASV2904_count_20",85.222,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV2962_count_20",100,"Bacillati","Actinomycetota","Acidimicrobiia",NA,NA,NA,NA
"ASV3054_count_19",100,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae"
"ASV3118_count_18",86.598,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3000_count_19",85.87,NA,NA,NA,NA,NA,NA,NA
"ASV2851_count_21",93.75,"Metazoa","Mollusca","Gastropoda",NA,"Omalogyridae",NA,NA
"ASV3037_count_19",95.556,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces",NA
"ASV2932_count_20",85.479,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV2863_count_21",85.124,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3039_count_19",98.101,"Viridiplantae","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Myrmecia","Myrmecia israelensis"
"ASV3036_count_19",96.703,"Viridiplantae","Chlorophyta","Trebouxiophyceae","Watanabeales","Watanabeaceae","Watanabea",NA
"ASV2999_count_19",86.093,"Fungi",NA,NA,NA,NA,NA,NA
"ASV2922_count_20",94.444,NA,NA,"Phaeophyceae","Fucales","Sargassaceae",NA,NA
"ASV3011_count_19",85.2396666666667,NA,NA,NA,NA,NA,NA,NA
"ASV2898_count_20",85.714,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3032_count_19",85.6615,NA,NA,NA,NA,NA,NA,NA
"ASV3019_count_19",89.583,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV3017_count_19",90.909,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV2947_count_20",100,"Metazoa","Mollusca","Gastropoda",NA,"Limapontiidae","Alderia","Alderia modesta"
"ASV3169_count_18",89.556,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3386_count_16",91.484,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3385_count_17",100,"Metazoa","Arthropoda","Insecta","Ephemeroptera","Baetidae","Labiobaetis","Labiobaetis kui"
"ASV3319_count_17",99.755,"Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Cannabaceae",NA,NA
"ASV3192_count_18",99.5990909090909,"Viridiplantae","Streptophyta","Magnoliopsida","Rosales",NA,NA,NA
"ASV3220_count_18",95.6316,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3392_count_16",97.761,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Usitatibacteraceae","Usitatibacter","Usitatibacter rugosus"
"ASV3241_count_17",87.5855,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3377_count_17",100,"Metazoa","Chordata","Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus planirostris"
"ASV3311_count_17",92.439,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3214_count_18",91.186,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3382_count_17",86.694,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3330_count_17",94.03,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae",NA,NA
"ASV3326_count_17",86.607,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3144_count_18",100,"Bacillati","Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae","Cyanobium","Cyanobium sp. NIES-981"
"ASV3196_count_18",87.931,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV3384_count_17",97.222,"Metazoa","Chordata","Actinopteri","Labriformes","Labridae","Stethojulis","Stethojulis bandanensis"
"ASV3349_count_17",85.712,NA,NA,NA,NA,NA,NA,NA
"ASV3394_count_16",87.192,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3300_count_17",85.8545,"Fungi",NA,NA,NA,NA,NA,NA
"ASV3252_count_17",100,NA,"Rhodophyta","Florideophyceae","Gelidiales","Gelidiaceae","Gelidiophycus","Gelidiophycus divaricatus"
"ASV3186_count_18",85.9515,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV3389_count_16",89.412,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV3261_count_17",85.089,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3307_count_17",88.7335,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV3175_count_18",92.69,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3361_count_17",93.317,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3237_count_17",93.478,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae",NA,NA
"ASV3371_count_17",93.284,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3215_count_18",90.922,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3293_count_17",92.308,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3376_count_17",91.563,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3400_count_16",100,"Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae","Allobracon","Allobracon sp."
"ASV3279_count_17",85.802,NA,NA,NA,NA,NA,NA,NA
"ASV3178_count_18",99.568,"Metazoa","Arthropoda","Insecta","Psocodea","Peripsocidae","Peripsocus",NA
"ASV3198_count_18",88.564,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3317_count_17",88.889,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3273_count_17",86.928,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3346_count_17",90.379,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3399_count_16",89.682,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3294_count_17",94.382,"Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae",NA,NA
"ASV3219_count_18",88.6585,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3243_count_17",96.97,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3238_count_17",96.269,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Usitatibacteraceae","Usitatibacter",NA
"ASV3285_count_17",85.714,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3350_count_17",92.857,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,NA,NA
"ASV3303_count_17",90.4876666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3306_count_17",91.865,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV3283_count_17",88.206,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3397_count_16",91.729,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV3287_count_17",90.75,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3207_count_18",91.2293333333333,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3132_count_18",86.853,"Fungi",NA,NA,NA,NA,NA,NA
"ASV3248_count_17",92.063,"Metazoa","Arthropoda","Ostracoda","Podocopida",NA,NA,NA
"ASV3314_count_17",85.714,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3172_count_18",88.722,"Fungi","Basidiomycota",NA,NA,NA,NA,NA
"ASV3159_count_18",94.737,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",NA,NA
"ASV3227_count_18",85.714,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3354_count_17",100,"Metazoa","Arthropoda","Malacostraca","Decapoda","Alpheidae","Synalpheus","Synalpheus digueti complex sp. D KMH-2014"
"ASV3195_count_18",100,"Metazoa","Arthropoda","Insecta","Diptera","Stratiomyidae","Raphiocera","Raphiocera ornata"
"ASV3135_count_18",90.81525,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3375_count_17",90.876,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3221_count_18",90.037,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3256_count_17",90.511,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3161_count_18",87.348,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV3295_count_17",89.781,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3258_count_17",88.9866,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV3129_count_18",90.977,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3157_count_18",90.769,"Metazoa","Chordata","Actinopteri",NA,NA,NA,NA
"ASV3347_count_17",97.727,"Metazoa","Arthropoda","Insecta","Lepidoptera","Erebidae","Arachnis",NA
"ASV3208_count_18",89.231,"Metazoa","Arthropoda","Arachnida",NA,NA,NA,NA
"ASV3343_count_17",87.4115,NA,"Oomycota",NA,NA,NA,NA,NA
"ASV3277_count_17",94.34,"Metazoa","Chordata","Actinopteri","Uranoscopiformes","Pinguipedidae",NA,NA
"ASV3148_count_18",87.16,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3153_count_18",87.224,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3156_count_18",85.804,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3190_count_18",87.07325,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3387_count_16",85.2165,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3151_count_18",87.593,"Metazoa","Gastrotricha",NA,NA,NA,NA,NA
"ASV3310_count_17",86.829,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3320_count_17",93.182,"Metazoa","Chordata","Aves","Passeriformes","Muscicapidae",NA,NA
"ASV3276_count_17",95.122,"Metazoa","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Helicella",NA
"ASV3297_count_17",99.4795,"Metazoa","Platyhelminthes","Rhabditophora","Tricladida","Geoplanidae","Endeavouria","Endeavouria septemlineata"
"ASV3222_count_18",89.691,"Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA
"ASV3396_count_16",86.881,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3380_count_17",94.34,"Metazoa","Arthropoda","Insecta","Lepidoptera","Depressariidae",NA,NA
"ASV3152_count_18",87.179,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV3189_count_18",100,NA,NA,NA,NA,NA,NA,NA
"ASV3262_count_17",86.7,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV3142_count_18",92.25,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV3174_count_18",91.771,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV3165_count_18",88.6954444444444,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3313_count_17",89.416,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3292_count_17",93.1835,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3217_count_18",93.3796666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3281_count_17",93.0314,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3168_count_18",92.5185,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3372_count_17",93.035,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3364_count_17",89.4166666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3298_count_17",89.552,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3318_count_17",94.444,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae",NA,NA
"ASV3370_count_17",92.857,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales",NA,NA,NA
"ASV3351_count_17",100,"Pseudomonadati","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Pseudobdellovibrionaceae","Bdellovibrio",NA
"ASV3139_count_18",86.982,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3177_count_18",89.781,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3333_count_17",91.707,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3145_count_18",100,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces chartreusis"
"ASV3137_count_18",85.906,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3205_count_18",89.85,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3197_count_18",85.9415,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3224_count_18",100,"Methanobacteriati","Methanobacteriota","Halobacteria","Halobacteriales","Haladaptataceae","Halorussus","Halorussus halophilus"
"ASV3352_count_17",87.7555,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3278_count_17",100,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3211_count_18",85.8695,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3402_count_16",88.2695,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3315_count_17",85.606,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3147_count_18",93.827,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3290_count_17",87.073,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3218_count_18",97.143,"Metazoa","Chordata","Actinopteri","Perciformes","Zoarcidae","Lycodes","Lycodes reticulatus"
"ASV3242_count_17",88.235,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV3171_count_18",97.059,"Metazoa","Arthropoda","Insecta","Diptera","Agromyzidae",NA,"Agromyzidae sp. BBDCN049-10"
"ASV3316_count_17",88.031,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3204_count_18",87.9695,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3365_count_17",85.621,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3150_count_18",85.2278,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3367_count_17",91.3885,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3167_count_18",97.546,"Metazoa","Tardigrada","Heterotardigrada","Echiniscoidea","Echiniscidae","Echiniscus","Echiniscus cavagnaroi"
"ASV3228_count_18",96.9365,NA,"Discosea","Flabellinia","Dactylopodida","Paramoebidae","Korotnevella",NA
"ASV3226_count_18",87.5368,NA,"Discosea",NA,NA,NA,NA,NA
"ASV3379_count_17",86.585,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3212_count_18",96.875,"Pseudomonadati","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"ASV3209_count_18",91.489,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Arenicellales",NA,NA,NA
"ASV3359_count_17",85.03,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3280_count_17",87.421,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV3179_count_18",88.889,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3188_count_18",89.474,"Metazoa","Mollusca","Gastropoda",NA,NA,NA,NA
"ASV3141_count_18",100,"Metazoa","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus capistratus"
"ASV3332_count_17",89.655,NA,"Tubulinea","Elardia",NA,NA,NA,NA
"ASV3230_count_18",100,"Bacillati","Chloroflexota",NA,NA,NA,NA,"Chloroflexota bacterium"
"ASV3210_count_18",88.393,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3338_count_17",100,NA,NA,NA,NA,NA,NA,"bacterium"
"ASV3257_count_17",100,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus",NA
"ASV3225_count_18",96.9878,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV3259_count_17",100,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. TG1A-60"
"ASV3149_count_18",85.124,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3194_count_18",94.581,"Viridiplantae","Chlorophyta","Trebouxiophyceae","Prasiolales","Stichococcaceae",NA,NA
"ASV3269_count_17",89.461,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3369_count_17",88,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV3245_count_17",87.931,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV3373_count_17",85.627,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3164_count_18",85.87,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3362_count_17",89.801,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3296_count_17",87.042,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3381_count_17",94.34,"Metazoa","Arthropoda","Thecostraca","Balanomorpha","Balanidae",NA,NA
"ASV3255_count_17",100,"Metazoa","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cepaea","Cepaea nemoralis"
"ASV3322_count_17",100,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae","Thiobacillus","Thiobacillus denitrificans"
"ASV3573_count_15",86.1853333333333,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3638_count_15",99.8705,"Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus",NA
"ASV3629_count_15",88.8076666666667,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV3521_count_16",86.642,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3635_count_15",93.175,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3511_count_16",96.875,"Metazoa","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Temnoplectron",NA
"ASV3640_count_15",90.465,"Bacillati","Actinomycetota","Actinomycetes",NA,NA,NA,NA
"ASV3523_count_16",100,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3595_count_15",89.473,"Metazoa","Chordata","Amphibia",NA,NA,NA,NA
"ASV3456_count_16",99.745,NA,"Evosea","Eumycetozoa","Physariida","Didymiaceae","Didymium","Didymium iridis"
"ASV3555_count_15",92.683,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Lysobacterales",NA,NA,NA
"ASV3443_count_16",87.7846,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV3676_count_15",90.2666666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3560_count_15",93.2955,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV3621_count_15",92.072,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3576_count_15",91.15,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3442_count_16",90.805,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV3490_count_16",87.963,"Metazoa","Cnidaria",NA,NA,NA,NA,NA
"ASV3580_count_15",99.0935,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae",NA,NA
"ASV3435_count_16",92.182,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3544_count_15",86.978,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3631_count_15",87.013,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3537_count_15",100,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus rhodochrous"
"ASV3450_count_16",87.619,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV3659_count_15",95.274,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Usitatibacteraceae","Usitatibacter",NA
"ASV3447_count_16",91.2015,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV3604_count_15",86.163,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3570_count_15",86.6025,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV3594_count_15",91,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV3559_count_15",88.748,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3531_count_15",90,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV3647_count_15",87.117,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3464_count_16",91.604,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV3505_count_16",91.525,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV3593_count_15",95.652,"Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","Magdalis",NA
"ASV3468_count_16",97.059,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces",NA
"ASV3671_count_15",87.5,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV3497_count_16",100,"Viridiplantae","Chlorophyta","Pedinophyceae","Marsupiomonadales","Marsupiomonadaceae","Marsupiomonas","Marsupiomonas sp. NIES 1824"
"ASV3625_count_15",88.889,"Metazoa","Mollusca",NA,NA,NA,NA,NA
"ASV3597_count_15",97.917,"Metazoa","Mollusca","Bivalvia","Venerida","Cyrenidae","Corbicula","Corbicula fluminalis"
"ASV3495_count_16",97.143,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3666_count_15",97.436,"Metazoa","Mollusca","Bivalvia","Pterioida","Pinnidae","Atrina","Atrina pectinata"
"ASV3482_count_16",85.5817,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV3452_count_16",85.8343333333333,"Fungi",NA,NA,NA,NA,NA,NA
"ASV3542_count_15",94.872,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae",NA,NA
"ASV3415_count_16",87.624,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3693_count_15",86.52,NA,NA,NA,NA,NA,NA,NA
"ASV3512_count_16",87.9005,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV3615_count_15",94.737,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",NA,NA
"ASV3404_count_16",87.591125,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV3624_count_15",90.1245555555556,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3547_count_15",89.538,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV3529_count_16",93.814,NA,NA,NA,NA,NA,NA,NA
"ASV3563_count_15",95.7403333333333,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax",NA
"ASV3554_count_15",100,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium liangguodongii"
"ASV3653_count_15",87.654,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV3680_count_15",91.139,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,NA,NA
"ASV3616_count_15",96.774,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA
"ASV3431_count_16",87.133,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3677_count_15",86.839,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3439_count_16",86.732,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3623_count_15",85.8606,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3584_count_15",86.5743333333333,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV3639_count_15",87.9326666666667,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3567_count_15",97.143,"Metazoa","Arthropoda",NA,"Diplura","Japygidae",NA,"Japygidae sp."
"ASV3660_count_15",88.78,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV3539_count_15",91.935,"Metazoa","Mollusca","Gastropoda","Umbraculida",NA,NA,NA
"ASV3613_count_15",89.877,"Metazoa","Gastrotricha",NA,NA,NA,NA,NA
